,year_id,draft_round,draft_pick,player,pos,draft_age,year_min,year_max,all_pros_first_team,pro_bowls,years_as_primary_starter,career_av,g,gs,qb_rec,pass_cmp,pass_att,pass_yds,pass_td,pass_int,rush_att,rush_yds,rush_td,rec,rec_yds,rec_td,def_int,sacks,college_id,college_link,team,order,player_link
95,2005,6,187,Will Svitek,T,23,2005,2014,0,0,1,14,79,21,,,,,,,,,,,,,,,Stanford,College Stats,kan,96,/players/S/SvitWi20.htm
96,2005,6,199,Khari Long,DE,23,2005,2005,0,0,0,0,1,0,,,,,,,,,,,,,,,Baylor,College Stats,kan,97,/players/L/LongKh20.htm
97,2005,7,229,James Kilian,QB,,,,0,0,0,,,,,,,,,,,,,,,,,,Tulsa,College Stats,kan,98,
98,2005,7,238,Jeremy Parquet,T,,,,0,0,0,,,,,,,,,,,,,,,,,,Southern Miss,,kan,99,
99,2004,2,36,Junior Siavii,DT,25,2004,2010,0,0,0,6,56,6,,,,,,,,,,,,,,1.0,Oregon,,kan,100,/players/S/SiavJu20.htm
100,2004,2,61,Kris Wilson,TE,23,2004,2011,0,0,2,3,97,30,,,,,,,4,13,0,52,446,5,,,Pittsburgh,College Stats,kan,101,/players/W/WilsKr00.htm
101,2004,3,93,Keyaron Fox,LB,22,2004,2012,0,0,0,13,98,7,,,,,,,,,,,,,1,1.0,Georgia Tech,College Stats,kan,102,/players/F/FoxxKe20.htm
102,2004,4,105,Samie Parker,WR,23,2004,2007,0,0,2,13,47,31,,,,,,,4,9,0,110,1529,7,,,Oregon,College Stats,kan,103,/players/P/ParkSa00.htm
103,2004,4,126,Jared Allen,DE,22,2004,2015,4,5,12,94,187,181,,,,,,,,,,2,3,2,6,136.0,Idaho St.,,kan,104,/players/A/AlleJa22.htm
104,2004,6,195,Jeris McIntyre,WR,,,,0,0,0,,,,,,,,,,,,,,,,,,Auburn,College Stats,kan,105,
105,2004,7,231,Kevin Sampson,T,23,2004,2006,0,0,0,5,16,7,,,,,,,,,,,,,,,Syracuse,,kan,106,/players/S/SampKe20.htm
106,2003,1,27,Larry Johnson,RB,23,2003,2011,1,2,4,51,85,55,,1,3,4,1,0,1427,6223,55,154,1373,6,,,Penn St.,College Stats,kan,107,/players/J/JohnLa00.htm
107,2003,2,47,Kawika Mitchell,LB,23,2003,2010,0,0,5,36,97,86,,,,,,,,,,,,,6,13.0,South Florida,College Stats,kan,108,/players/M/MitcKa20.htm
108,2003,3,92,Julian Battle,DB,22,2003,2004,0,0,0,2,26,1,,,,,,,,,,,,,,,Tennessee,College Stats,kan,109,/players/B/BattJu20.htm
109,2003,4,113,Brett Williams,T,23,2004,2004,0,0,0,0,5,0,,,,,,,,,,,,,,,Florida St.,,kan,110,/players/W/WillBr21.htm
110,2003,5,153,Jordan Black,T,23,2004,2012,0,0,2,22,94,40,,,,,,,,,,,,,,,Notre Dame,College Stats,kan,111,/players/B/BlacJo20.htm
111,2003,6,189,Jimmy Wilkerson,DE,22,2003,2010,0,0,1,16,119,21,,,,,,,,,,,,,,14.0,Oklahoma,,kan,112,/players/W/WilkJi20.htm
112,2003,7,230,Montique Sharpe,DT,23,2003,2003,0,0,0,0,5,0,,,,,,,,,,,,,,1.0,Wake Forest,College Stats,kan,113,/players/S/SharMo20.htm
113,2003,7,252,Willie Pile,DB,23,2004,2005,0,0,0,3,32,6,,,,,,,,,,,,,,,Virginia Tech,College Stats,kan,114,/players/P/PileWi20.htm
114,2002,1,6,Ryan Sims,DT,22,2002,2010,0,0,3,25,105,55,,,,,,,,,,,,,1,8.5,North Carolina,,kan,115,/players/S/SimsRy20.htm
115,2002,2,43,Eddie Freeman,DE,24,2002,2003,0,0,0,1,20,0,,,,,,,,,,,,,,4.0,Ala-Birmingham,,kan,116,/players/F/FreeEd20.htm
116,2002,4,107,Omar Easy,FB,24,2002,2005,0,0,0,0,53,0,,,,,,,4,1,0,6,42,1,,,Penn St.,College Stats,kan,117,/players/E/EasyOm00.htm
117,2002,5,143,Scott Fujita,LB,23,2002,2012,0,0,10,48,143,125,,,,,,,,,,,,,7,23.5,California,,kan,118,/players/F/FujiSc20.htm
118,2002,7,221,Maurice Rodriguez,LB,,,,0,0,0,,,,,,,,,,,,,,,,,,Fresno St.,College Stats,kan,119,
119,2001,3,75,Eric Downing,DT,22,2001,2004,0,0,1,7,45,13,,,,,,,,,,,,,,2.0,Syracuse,,kan,120,/players/D/DownEr20.htm
120,2001,3,77,Snoop Minnis,WR,24,2001,2002,0,0,0,5,15,11,,,,,,,,,,34,515,1,,,Florida St.,College Stats,kan,121,/players/M/MinnMa00.htm
121,2001,4,107,Monty Beisel,LB,23,2001,2009,0,0,0,11,119,19,,,,,,,,,,,,,2,4.5,Kansas St.,College Stats,kan,122,/players/B/BeisMo20.htm
122,2001,4,108,George Layne,RB,22,2001,2004,0,0,0,0,11,0,,,,,,,3,32,0,4,20,0,,,TCU,College Stats,kan,123,/players/L/LaynGe00.htm
123,2001,5,141,Bill Baber,TE,22,2001,2004,0,0,0,0,30,2,,,,,,,,,,4,37,1,,,Virginia,College Stats,kan,124,/players/B/BabeBi00.htm
124,2001,5,150,Derrick Blaylock,RB,22,2002,2006,0,0,0,12,51,8,,,,,,,198,820,10,53,520,2,,,S.F. Austin,,kan,125,/players/B/BlayDe00.htm
125,2001,6,176,Alex Sulfsted,T,23,2002,2004,0,0,0,2,18,3,,,,,,,,,,,,,,,Miami (OH),,kan,126,/players/S/SulfAl20.htm
126,2001,7,212,Shaunard Harts,DB,23,2001,2004,0,0,1,8,51,17,,,,,,,,,,,,,2,2.0,Boise St.,College Stats,kan,127,/players/H/HartSh20.htm
127,2001,7,243,Terdell Sands,DT,21,2003,2009,0,0,1,11,77,14,,,,,,,,,,,,,1,4.0,Tenn-Chattanooga,,kan,128,/players/S/SandTe20.htm
128,2000,1,21,Sylvester Morris,WR,22,2000,2000,0,0,1,6,15,14,,1,1,31,0,0,,,,48,678,3,,,Jackson St.,,kan,129,/players/M/MorrSy00.htm
129,2000,2,54,William Bartee,DB,23,2000,2005,0,0,2,13,87,31,,,,,,,,,,,,,,3.5,Oklahoma,,kan,130,/players/B/BartWi20.htm
130,2000,3,85,Greg Wesley,DB,22,2000,2007,0,0,7,39,118,103,,,,,,,,,,,,,29,6.0,Ark-Pine Bluff,,kan,131,/players/W/WeslGr20.htm
131,2000,4,115,Frank Moreau,RB,23,2000,2001,0,0,0,1,14,1,,,,,,,75,206,5,,,,,,Louisville,College Stats,kan,132,/players/M/MoreFr00.htm
132,2000,5,153,Dante Hall,WR,21,2000,2008,1,2,0,29,112,11,,0,1,0,0,0,54,242,0,162,1747,9,,,Texas A&M;,College Stats,kan,133,/players/H/HallDa00.htm
133,2000,5,162,Pat Dennis,DB,22,2000,2004,0,0,0,8,41,13,,,,,,,,,,,,,1,,La-Monroe,College Stats,kan,134,/players/D/DennPa20.htm
134,2000,6,188,Darnell Alford,G,23,2000,2001,0,0,0,0,3,0,,,,,,,,,,,,,,,Boston Col.,,kan,135,/players/A/AlfoDa20.htm
135,2000,7,208,Desmond Kitchings,WR,,,,0,0,0,,,,,,,,,,,,,,,,,,Furman,,kan,136,
0,2016,1,13,Laremy Tunsil,OT,22,,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi,College Stats,mia,1,/players/T/TunsLa00.htm
1,2016,2,38,Xavien Howard,CB,23,,,0,0,0,,,,,,,,,,,,,,,,,,Baylor,College Stats,mia,2,/players/H/HowaXa00.htm
2,2016,3,73,Kenyan Drake,RB,22,,,0,0,0,,,,,,,,,,,,,,,,,,Alabama,College Stats,mia,3,/players/D/DrakKe00.htm
3,2016,3,86,Leonte Carroo,WR,22,,,0,0,0,,,,,,,,,,,,,,,,,,Rutgers,College Stats,mia,4,/players/C/CarrLe00.htm
4,2016,6,186,Jakeem Grant,WR,23,,,0,0,0,,,,,,,,,,,,,,,,,,Texas Tech,,mia,5,/players/G/GranJa00.htm
5,2016,6,204,Jordan Lucas,SS,23,,,0,0,0,,,,,,,,,,,,,,,,,,Penn St.,College Stats,mia,6,/players/L/LucaJo00.htm
6,2016,7,223,Brandon Doughty,QB,24,,,0,0,0,,,,,,,,,,,,,,,,,,West. Kentucky,College Stats,mia,7,/players/D/DougBr00.htm
7,2016,7,231,Thomas Duarte,TE,21,,,0,0,0,,,,,,,,,,,,,,,,,,UCLA,College Stats,mia,8,/players/D/DuarTh00.htm
8,2015,1,14,DeVante Parker,WR,22,2015,2015,0,0,0,,15,4,,,,,,,,,,26,494,3,,,Louisville,College Stats,mia,9,/players/P/ParkDe01.htm
9,2015,2,52,Jordan Phillips,NT,22,2015,2015,0,0,0,,15,4,,,,,,,,,,,,,,2.0,Oklahoma,College Stats,mia,10,/players/P/PhilJo01.htm
10,2015,4,114,Jamil Douglas,G,23,2015,2015,0,0,0,,16,6,,,,,,,,,,,,,,,Arizona St.,College Stats,mia,11,/players/D/DougJa00.htm
11,2015,5,145,Bobby McCain,CB,22,2015,2015,0,0,0,,16,4,,,,,,,,,,,,,,,Memphis,College Stats,mia,12,/players/M/McCaBo01.htm
12,2015,5,149,Jay Ajayi,RB,22,2015,2015,0,0,0,,9,0,,,,,,,49,187,1,7,90,0,,,Boise St.,College Stats,mia,13,/players/A/AjayJa00.htm
13,2015,5,150,Cedric Thompson,FS,22,,,0,0,0,,,,,,,,,,,,,,,,,,Minnesota,,mia,14,/players/T/ThomCe00.htm
14,2015,5,156,Tony Lippett,WR,23,2015,2015,0,0,0,,9,0,,,,,,,,,,,,,,,Michigan St.,College Stats,mia,15,/players/L/LippTo00.htm
15,2014,1,19,Ja'Wuan James,T,22,2014,2015,0,0,1,9,23,23,,,,,,,,,,,,,,,Tennessee,College Stats,mia,16,/players/J/JameJa01.htm
16,2014,2,63,Jarvis Landry,WR,21,2014,2015,0,1,2,7,32,25,,1,1,9,0,0,20,109,1,194,1915,9,,,LSU,College Stats,mia,17,/players/L/LandJa00.htm
17,2014,3,67,Billy Turner,T,22,2014,2015,0,0,1,0,15,12,,,,,,,,,,,,,,,North Dakota St.,,mia,18,/players/T/TurnBi00.htm
18,2014,4,125,Walt Aikens,DB,23,2014,2015,0,0,0,1,31,5,,,,,,,,,,,,,1,,Liberty,,mia,19,/players/A/AikeWa00.htm
19,2014,5,155,Arthur Lynch,TE,24,,,0,0,0,,,,,,,,,,,,,,,,,,Georgia,College Stats,mia,20,/players/L/LyncAr00.htm
20,2014,5,171,Jordan Tripp,LB,23,2014,2015,0,0,0,1,25,1,,,,,,,,,,,,,,,Montana,,mia,21,/players/T/TripJo00.htm
21,2014,6,190,Matt Hazel,WR,22,2015,2015,0,0,0,,5,1,,,,,,,,,,,,,,,Coastal Carolina,,mia,22,/players/H/HazeMa01.htm
22,2014,7,234,Terrence Fede,DE,22,2014,2015,0,0,0,1,26,0,,,,,,,,,,,,,,1.0,Marist,,mia,23,/players/F/FedeTe00.htm
23,2013,1,3,Dion Jordan,DE,23,2013,2014,0,0,0,3,26,1,,,,,,,,,,,,,,3.0,Oregon,College Stats,mia,24,/players/J/JordDi00.htm
24,2013,2,54,Jamar Taylor,DB,22,2013,2015,0,0,0,2,33,9,,,,,,,,,,,,,,,Boise St.,College Stats,mia,25,/players/T/TaylJa01.htm
25,2013,3,77,Dallas Thomas,T,23,2013,2015,0,0,1,6,36,25,,,,,,,,,,,,,,,Tennessee,,mia,26,/players/T/ThomDa04.htm
26,2013,3,93,Will Davis,DB,23,2013,2015,0,0,0,0,17,0,,,,,,,,,,,,,,,Utah St.,College Stats,mia,27,/players/D/DaviWi02.htm
27,2013,4,104,Jelani Jenkins,LB,21,2013,2015,0,0,2,7,44,27,,,,,,,,,,,,,,3.5,Florida,College Stats,mia,28,/players/J/JenkJe00.htm
28,2013,4,106,Dion Sims,TE,22,2013,2015,0,0,0,3,42,11,,,,,,,,,,48,443,4,,,Michigan St.,College Stats,mia,29,/players/S/SimsDi00.htm
29,2013,5,164,Mike Gillislee,RB,22,2013,2015,0,0,0,0,8,1,,,,,,,53,288,3,6,29,0,,,Florida,College Stats,mia,30,/players/G/GillMi00.htm
30,2013,5,166,Caleb Sturgis,K,23,2013,2015,0,0,0,4,45,0,,,,,,,,,,,,,,,Florida,College Stats,mia,31,/players/S/SturCa00.htm
31,2013,7,250,Don Jones,DB,23,2013,2015,0,0,0,1,43,0,,,,,,,,,,,,,,,Arkansas St.,College Stats,mia,32,/players/J/JoneDo02.htm
32,2012,1,8,Ryan Tannehill,QB,24,2012,2015,0,0,4,32,64,64,29-35-0,1392,2248,15460,87,54,177,901,5,2,5,0,,,Texas A&M;,College Stats,mia,33,/players/T/TannRy00.htm
33,2012,2,42,Jonathan Martin,T,22,2012,2014,0,0,2,14,38,32,,,,,,,,,,,,,,,Stanford,,mia,34,/players/M/MartJo01.htm
34,2012,3,72,Olivier Vernon,LB,21,2012,2015,0,0,3,16,64,46,,,,,,,,,,,,,,29.0,Miami (FL),College Stats,mia,35,/players/V/VernOl00.htm
35,2012,3,78,Michael Egnew,TE,22,2012,2013,0,0,0,0,18,5,,,,,,,,,,7,69,0,,,Missouri,College Stats,mia,36,/players/E/EgneMi00.htm
36,2012,4,97,Lamar Miller,RB,21,2012,2015,0,0,3,17,61,48,,,,,,,638,2930,19,117,887,3,,,Miami (FL),College Stats,mia,37,/players/M/MillLa01.htm
37,2012,5,155,Josh Kaddu,LB,22,2012,2014,0,0,0,0,6,0,,,,,,,,,,,,,,,Oregon,College Stats,mia,38,/players/K/KaddJo00.htm
38,2012,6,183,B.J. Cunningham,WR,23,2012,2013,0,0,0,0,2,0,,,,,,,,,,,,,,,Michigan St.,College Stats,mia,39,/players/C/CunnB.00.htm
39,2012,7,215,Kheeston Randall,DT,23,2012,2012,0,0,0,1,12,0,,,,,,,,,,,,,,,Texas,College Stats,mia,40,/players/R/RandKh00.htm
40,2012,7,227,Rishard Matthews,WR,22,2012,2015,0,0,1,5,49,17,,,,,,,2,7,0,107,1396,8,,,Nevada,,mia,41,/players/M/MattRi00.htm
41,2011,1,15,Mike Pouncey,G,22,2011,2015,0,3,5,28,72,72,,,,,,,,,,,,,,,Florida,College Stats,mia,42,/players/P/PounMi00.htm
42,2011,2,62,Daniel Thomas,RB,23,2011,2014,0,0,1,11,52,3,,,,,,,409,1480,10,55,412,3,,,Kansas St.,College Stats,mia,43,/players/T/ThomDa03.htm
43,2011,4,111,Clyde Gates,WR,25,2011,2013,0,0,0,3,32,4,,,,,,,2,16,0,30,365,0,,,Abilene Christian,,mia,44,/players/G/GateCl00.htm
44,2011,6,174,Charles Clay,TE,22,2011,2015,0,0,5,13,71,60,,,,,,,7,15,1,212,2337,17,,,Tulsa,College Stats,mia,45,/players/C/ClayCh00.htm
45,2011,7,231,Frank Kearse,DT,22,2011,2015,0,0,0,5,35,8,,,,,,,,,,,,,,5.5,Alabama A&M;,,mia,46,/players/K/KearFr00.htm
46,2011,7,235,Jimmy Wilson,DB,25,2011,2015,0,0,1,8,73,28,,,,,,,,,,,,,5,3.0,Montana,,mia,47,/players/W/WilsJi00.htm
47,2010,1,28,Jared Odrick,DE,22,2010,2015,0,0,3,20,81,57,,,,,,,,,,,,,1,22.0,Penn St.,College Stats,mia,48,/players/O/OdriJa99.htm
48,2010,2,40,Koa Misi,LB,23,2010,2015,0,0,6,25,81,70,,,,,,,,,,,,,,12.0,Utah,College Stats,mia,49,/players/M/MisiKo99.htm
49,2010,3,73,John Jerry,T,24,2010,2015,0,0,4,26,89,69,,,,,,,,,,,,,,,Mississippi,,mia,50,/players/J/JerrJo20.htm
50,2010,4,119,A.J. Edds,LB,22,2011,2014,0,0,0,0,17,0,,,,,,,,,,,,,,,Iowa,,mia,51,/players/E/EddsA.99.htm
51,2010,5,145,Nolan Carroll,DB,23,2010,2015,0,0,3,12,85,38,,,,,,,,,,,,,7,3.0,Maryland,College Stats,mia,52,/players/C/CarrNo00.htm
52,2010,5,163,Reshad Jones,DB,22,2010,2015,0,1,5,22,88,74,,,,,,,,,,,,,15,8.5,Georgia,College Stats,mia,53,/players/J/JoneRe99.htm
53,2010,7,212,Chris McCoy,DE,,,,0,0,0,,,,,,,,,,,,,,,,,,Middle Tenn. St.,,mia,54,
54,2010,7,252,Austin Spitler,LB,23,2010,2013,0,0,0,5,55,0,,,,,,,,,,,,,,,Ohio St.,College Stats,mia,55,/players/S/SpitAu99.htm
55,2009,1,25,Vontae Davis,DB,21,2009,2015,0,2,6,29,101,93,,,,,,,,,,,,,21,2.0,Illinois,College Stats,mia,56,/players/D/DaviVo99.htm
56,2009,2,44,Pat White,QB,23,2009,2009,0,0,0,1,13,0,,0,5,0,0,0,21,81,0,,,,,,West Virginia,College Stats,mia,57,/players/W/WhitPa01.htm
57,2009,2,61,Sean Smith,DB,22,2009,2015,0,0,7,28,108,100,,,,,,,,,,,,,10,,Utah,College Stats,mia,58,/players/S/SmitSe99.htm
58,2009,3,87,Patrick Turner,WR,22,2009,2012,0,0,0,1,24,1,,,,,,,,,,10,122,1,,,USC,College Stats,mia,59,/players/T/TurnPa00.htm
59,2009,4,108,Brian Hartline,WR,22,2009,2015,0,0,5,30,104,73,,,,,,,7,65,1,344,4766,14,,,Ohio St.,College Stats,mia,60,/players/H/HartBr00.htm
60,2009,5,161,John Nalbone,TE,23,2010,2010,0,0,0,0,2,0,,,,,,,,,,,,,,,Monmouth,,mia,61,/players/N/NalbJo00.htm
61,2009,5,165,Chris Clemons,DB,23,2009,2015,0,0,3,19,80,48,,,,,,,1,3,0,,,,4,1.5,Clemson,College Stats,mia,62,/players/C/ClemCh97.htm
62,2009,6,181,Andrew Gardner,T,23,2009,2015,0,0,0,5,27,11,,,,,,,,,,,,,,,Georgia Tech,,mia,63,/players/G/GardAn20.htm
63,2009,7,214,J.D. Folsom,LB,25,2009,2009,0,0,0,0,2,0,,,,,,,,,,,,,,,Weber St.,,mia,64,/players/F/FolsJ.99.htm
64,2008,1,1,Jake Long,T,23,2008,2015,1,4,6,53,100,96,,,,,,,,,,,,,,,Michigan,College Stats,mia,65,/players/L/LongJa20.htm
65,2008,2,32,Phillip Merling,DE,23,2008,2013,0,0,0,6,53,5,,,,,,,,,,,,,1,3.5,Clemson,College Stats,mia,66,/players/M/MerlPh99.htm
66,2008,2,57,Chad Henne,QB,23,2008,2014,0,0,3,27,64,53,18-35-0,1159,1954,12931,58,63,116,362,3,1,-6,0,,,Michigan,College Stats,mia,67,/players/H/HennCh01.htm
67,2008,3,66,Kendall Langford,DE,22,2008,2015,0,0,7,36,128,106,,,,,,,,,,,,,,22.5,Hampton,,mia,68,/players/L/LangKe98.htm
68,2008,4,110,Shawn Murphy,T,25,2009,2009,0,0,0,0,1,0,,,,,,,,,,,,,,,Utah St.,College Stats,mia,69,/players/M/MurpSh20.htm
69,2008,6,176,Jalen Parmele,RB,22,2008,2014,0,0,0,1,36,2,,,,,,,48,187,0,7,60,0,,,Toledo,College Stats,mia,70,/players/P/ParmJa00.htm
70,2008,6,195,Donald Thomas,G,22,2008,2013,0,0,1,14,45,23,,,,,,,,,,,,,,,Connecticut,College Stats,mia,71,/players/T/ThomDo26.htm
71,2008,6,204,Lex Hilliard,RB,24,2009,2012,0,0,1,3,62,13,,,,,,,48,163,2,30,233,2,,,Montana,,mia,72,/players/H/HillLe00.htm
72,2008,7,245,Lionel Dotson,DT,23,2008,2011,0,0,0,0,12,0,,,,,,,,,,,,,,,Arizona,College Stats,mia,73,/players/D/DotsLi99.htm
73,2007,1,9,Ted Ginn,WR,22,2007,2015,0,0,4,28,135,53,,1,1,10,0,0,38,305,2,255,3533,21,,,Ohio St.,College Stats,mia,74,/players/G/GinnTe00.htm
74,2007,2,40,John Beck,QB,26,2007,2011,0,0,0,4,9,7,0-7-0,140,239,1417,3,7,19,55,3,,,,,,BYU,College Stats,mia,75,/players/B/BeckJo00.htm
75,2007,2,60,Samson Satele,C,22,2007,2014,0,0,8,48,118,114,,,,,,,1,0,0,1,-3,0,,,Hawaii,College Stats,mia,76,/players/S/SateSa20.htm
76,2007,3,71,Lorenzo Booker,RB,23,2007,2011,0,0,0,4,36,2,,,,,,,61,230,0,47,362,0,,,Florida St.,College Stats,mia,77,/players/B/BookLo00.htm
77,2007,4,108,Paul Soliai,DT,23,2007,2015,0,1,6,36,128,86,,,,,,,,,,,,,,5.5,Utah,College Stats,mia,78,/players/S/SoliPa99.htm
78,2007,6,181,Reagan Maui'a,RB,23,2007,2012,0,0,0,0,39,19,,,,,,,4,5,0,6,44,0,,,Hawaii,College Stats,mia,79,/players/M/MauiRe00.htm
79,2007,6,199,Drew Mormino,C,,,,0,0,0,,,,,,,,,,,,,,,,,,Central Michigan,,mia,80,
80,2007,7,219,Kelvin Smith,LB,23,2007,2009,0,0,0,0,7,0,,,,,,,,,,,,,,,Syracuse,College Stats,mia,81,/players/S/SmitKe97.htm
81,2007,7,225,Brandon Fields,P,23,2007,2015,0,1,0,21,130,0,,0,1,0,0,0,3,0,0,,,,,,Michigan St.,College Stats,mia,82,/players/F/FielBr20.htm
82,2007,7,238,Abraham Wright,DE,,,,0,0,0,,,,,,,,,,,,,,,,,,Colorado,College Stats,mia,83,
83,2006,1,16,Jason Allen,DB,23,2006,2012,0,0,1,13,98,23,,,,,,,,,,,,,15,,Tennessee,College Stats,mia,84,/players/A/AlleJa23.htm
84,2006,3,82,Derek Hagan,WR,21,2006,2014,0,0,0,12,100,13,,,,,,,,,,148,1734,7,,,Arizona St.,College Stats,mia,85,/players/H/HagaDe00.htm
85,2006,4,114,Joe Toledo,T,,,,0,0,0,,,,,,,,,,,,,,,,,,Washington,,mia,86,
86,2006,7,212,Fred Evans,DT,22,2006,2013,0,0,0,9,95,6,,,,,,,,,,,,,,3.0,Texas St.,,mia,87,/players/E/EvanFr21.htm
87,2006,7,226,Rodrique Wright,DT,22,2007,2008,0,0,0,4,14,9,,,,,,,,,,,,,,1.5,Texas,College Stats,mia,88,/players/W/WrigRo99.htm
88,2006,7,233,Devin Aromashodu,WR,22,2007,2012,0,0,0,10,61,11,,,,,,,,,,78,1193,5,,,Auburn,College Stats,mia,89,/players/A/AromDe00.htm
89,2005,1,2,Ronnie Brown,RB,23,2005,2014,0,1,5,41,132,74,,4,12,63,2,0,1281,5391,38,246,1966,2,,,Auburn,College Stats,mia,90,/players/B/BrowRo05.htm
90,2005,2,46,Matt Roth,DE,22,2005,2011,0,0,4,27,96,54,,,,,,,,,,,,,,23.5,Iowa,,mia,91,/players/R/RothMa20.htm
91,2005,3,70,Channing Crowder,LB,21,2005,2010,0,0,6,31,82,74,,,,,,,,,,,,,1,2.5,Florida,College Stats,mia,92,/players/C/CrowCh20.htm
92,2005,4,104,Travis Daniels,DB,22,2005,2012,0,0,1,14,107,28,,,,,,,,,,,,,6,,LSU,College Stats,mia,93,/players/D/DaniTr20.htm
93,2005,5,162,Anthony Alabi,T,24,2006,2007,0,0,0,1,16,0,,,,,,,,,,,,,,,TCU,,mia,94,/players/A/AlabAn20.htm
94,2005,7,216,Kevin Vickerson,DT,22,2007,2014,0,0,3,22,86,44,,,,,,,,,,,,,1,6.5,Michigan St.,,mia,95,/players/V/VickKe99.htm
95,2004,1,19,Vernon Carey,T,23,2004,2011,0,0,7,44,121,107,,,,,,,,,,,,,,,Miami (FL),,mia,96,/players/C/CareVe20.htm
96,2004,4,102,Will Poole,DB,23,2004,2004,0,0,0,1,15,1,,,,,,,,,,,,,,1.0,USC,College Stats,mia,97,/players/P/PoolWi20.htm
97,2004,5,160,Tony Bua,LB,24,2004,2004,0,0,0,1,7,0,,,,,,,,,,,,,,,Arkansas,College Stats,mia,98,/players/B/BuaxTo20.htm
98,2004,6,174,Rex Hadnot,G,22,2004,2012,0,0,5,36,129,96,,,,,,,,,,0,-2,0,,,Houston,College Stats,mia,99,/players/H/HadnRe20.htm
99,2004,7,221,Tony Pape,G,,,,0,0,0,,,,,,,,,,,,,,,,,,Michigan,,mia,100,
100,2004,7,222,Derrick Pope,LB,22,2004,2007,0,0,1,10,55,14,,,,,,,,,,,,,2,2.0,Alabama,College Stats,mia,101,/players/P/PopeDe20.htm
101,2003,2,49,Eddie Moore,LB,23,2004,2005,0,0,0,3,18,3,,,,,,,,,,,,,,,Tennessee,College Stats,mia,102,/players/M/MoorEd20.htm
102,2003,3,78,Wade Smith,T,22,2003,2014,0,1,5,43,143,98,,,,,,,,,,,,,,,Memphis,College Stats,mia,103,/players/S/SmitWa21.htm
103,2003,3,87,Taylor Whitley,G,23,2004,2005,0,0,1,4,18,11,,,,,,,,,,,,,,,Texas A&M;,,mia,104,/players/W/WhitTa21.htm
104,2003,5,156,Donald Lee,TE,23,2003,2011,0,0,4,17,133,68,,,,,,,,,,209,1990,19,,,Mississippi St.,College Stats,mia,105,/players/L/LeexDo00.htm
105,2003,5,169,J.R. Tolver,WR,,,,0,0,0,,,,,,,,,,,,,,,,,,San Diego St.,College Stats,mia,106,
106,2003,6,181,Corey Jenkins,LB,27,2003,2004,0,0,0,1,23,0,,,,,,,,,,,,,,,South Carolina,College Stats,mia,107,/players/J/JenkCo20.htm
107,2003,6,209,Tim Provost,T,,,,0,0,0,,,,,,,,,,,,,,,,,,San Jose St.,,mia,108,
108,2003,6,213,Yeremiah Bell,DB,25,2004,2013,0,1,7,39,142,107,,,,,,,,,,,,,8,13.0,East. Kentucky,,mia,109,/players/B/BellYe20.htm
109,2003,7,248,Davern Williams,DT,23,2004,2004,0,0,0,1,3,1,,,,,,,,,,,,,,0.5,Troy,,mia,110,/players/W/WillDa22.htm
110,2002,3,90,Seth McKinney,C,23,2002,2009,0,0,3,21,93,46,,,,,,,,,,,,,,,Texas A&M;,,mia,111,/players/M/McKiSe20.htm
111,2002,4,114,Randy McMichael,TE,23,2002,2012,0,0,10,33,164,150,,,,,,,1,8,0,426,4539,24,,,Georgia,College Stats,mia,112,/players/M/McMiRa01.htm
112,2002,5,161,Omare Lowe,DB,24,2002,2008,0,0,0,2,43,1,,,,,,,,,,,,,,,Washington,College Stats,mia,113,/players/L/LoweOm20.htm
113,2002,5,170,Sam Simmons,WR,22,2003,2003,0,0,0,0,11,0,,,,,,,,,,,,,,,Northwestern,College Stats,mia,114,/players/S/SimmSa20.htm
114,2002,7,241,Leonard Henry,RB,24,2004,2004,0,0,0,1,6,2,,,,,,,46,141,0,3,12,0,,,East Carolina,College Stats,mia,115,/players/H/HenrLe20.htm
115,2001,1,26,Jamar Fletcher,DB,22,2001,2008,0,0,0,9,105,12,,,,,,,,,,,,,7,1.0,Wisconsin,College Stats,mia,116,/players/F/FletJa20.htm
116,2001,2,52,Chris Chambers,WR,23,2001,2010,0,1,7,57,153,127,,,,,,,44,373,0,540,7648,58,,,Wisconsin,College Stats,mia,117,/players/C/ChamCh00.htm
117,2001,3,85,Travis Minor,RB,22,2001,2008,0,0,0,10,118,4,,,,,,,307,1230,8,67,474,1,,,Florida St.,College Stats,mia,118,/players/M/MinoTr00.htm
118,2001,3,88,Morlon Greenwood,LB,23,2001,2008,0,0,8,39,125,108,,,,,,,,,,,,,2,7.0,Syracuse,,mia,119,/players/G/GreeMo20.htm
119,2001,5,156,Shawn Draper,T,,,,0,0,0,,,,,,,,,,,,,,,,,,Alabama,College Stats,mia,120,
120,2001,6,164,Brandon Winey,T,23,2003,2004,0,0,0,3,24,3,,,,,,,,,,,,,,,LSU,,mia,121,/players/W/WineBr20.htm
121,2001,6,177,Josh Heupel,QB,,,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma,College Stats,mia,122,
122,2001,6,187,Otis Leverette,DE,23,2001,2004,0,0,0,3,17,1,,,,,,,,,,,,,1,2.0,Ala-Birmingham,,mia,123,/players/L/LeveOt20.htm
123,2001,6,188,Rick Crowell,LB,,,,0,0,0,,,,,,,,,,,,,,,,,,Colorado St.,College Stats,mia,124,
